COMPLEX_ID,DATE,NET_DAILY_STATION_ENTRIES,STATION_x,STATION_y,STOP_NAME,LINE_NAME_x,LINE_NAME_y,DIVISION,BOROUGH,WEEKDAY,DESC,GTFS_LATITUDE,GTFS_LONGITUDE,LINE,REMOTE,BOOTH,SCP,ID,ZIPCODE
1,2021-05-21,5515,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-05-22,3492,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,0,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-05-23,2365,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,0,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-05-24,5145,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-05-25,5579,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-05-26,5405,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-05-27,5615,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-05-28,5286,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-05-29,2875,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,0,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-05-30,2054,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,0,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-05-31,2777,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-01,5577,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-02,5632,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-03,5337,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-04,5339,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-05,3602,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,0,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-06,2508,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,0,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-07,5310,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-08,5476,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-09,5709,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-10,5878,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-11,5656,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-12,3703,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,0,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-13,2756,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,0,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-14,5260,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-15,5836,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-16,5803,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-17,6000,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-18,5822,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-19,3667,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,0,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-20,2578,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,0,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-21,5277,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-22,5500,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-23,5907,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-24,5919,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-25,5935,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-26,3966,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,0,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-27,2922,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,0,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-28,5064,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-29,5361,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-30,5282,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,REGULAR,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
10,2021-05-01,844,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-02,624,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-03,956,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-04,1039,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-05,978,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-06,1068,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-07,1070,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-08,698,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-09,548,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-10,960,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-11,1057,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-12,1042,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-13,1063,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-14,1061,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-15,759,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-16,597,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-17,1016,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-18,1156,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-19,1158,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-20,1138,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-21,1167,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-22,737,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-23,442,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-24,919,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-25,1012,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-26,941,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-27,959,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-28,945,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-29,661,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-30,582,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-31,571,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-01,949,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-02,934,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-03,977,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-04,937,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-05,684,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-06,520,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-07,1002,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-08,1056,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-09,1044,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-10,1065,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-11,1037,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-12,757,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-13,623,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-14,1063,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-15,1090,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-16,1094,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-17,1143,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-18,1066,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-19,698,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-20,534,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-21,1090,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-22,1166,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-23,1153,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-24,1148,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-25,1106,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-26,852,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-27,670,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-28,1104,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-29,1083,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,REGULAR,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
