COMPLEX_ID,DATE,NET_DAILY_STATION_ENTRIES,STATION_x,STATION_y,STOP_NAME,LINE_NAME_x,LINE_NAME_y,DIVISION,BOROUGH,WEEKDAY,GTFS_LATITUDE,GTFS_LONGITUDE,LINE,REMOTE,BOOTH,SCP,ID,ZIPCODE
1,2021-06-13,3278.0,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,0,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-14,5616.0,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-15,6182.0,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-16,6223.0,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-17,6415.0,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-18,6292.0,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-19,4180.0,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,0,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-20,3068.0,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,0,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-21,5641.0,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-22,5872.0,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-23,6283.0,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-24,6340.0,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-25,6391.0,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-26,4597.0,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,0,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-27,3424.0,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,0,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-28,5440.0,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-29,5726.0,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
1,2021-06-30,5829.0,DITMARS BL-31 S,ASTORIA DITMARS,Astoria - Ditmars Blvd,NQ,NQW,BMT,Q,1,40.775036,-73.912034,Astoria,R095,R515,00-00-00,R515 - R095 - 00-00-00,11101
10,2021-05-01,1100.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-02,914.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-03,1182.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-04,1219.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-05,1203.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-06,1283.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-07,1353.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-08,990.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-09,784.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-10,1120.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-11,1298.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-12,1306.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-13,1344.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-14,1390.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-15,1063.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-16,881.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-17,1222.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-18,1389.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-19,1440.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-20,1464.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-21,1489.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-22,1059.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-23,662.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-24,1044.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-25,1208.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-26,1160.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-27,1143.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-28,1210.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-29,846.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-30,825.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-05-31,738.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-01,1132.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-02,1022.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-03,1071.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-04,1041.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-05,916.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-06,747.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-07,1176.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-08,1162.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-09,1138.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-10,1188.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-11,1175.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-12,1030.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-13,875.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-14,1236.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-15,1313.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-16,1340.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-17,1391.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-18,1331.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-19,1041.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-20,764.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-21,1263.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-22,1403.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-23,1352.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-24,1407.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-25,1398.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-26,1146.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-27,972.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,0,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-28,1345.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-29,1316.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
10,2021-06-30,1327.0,49 ST-7 AVE,49 ST,49 St,NQR,NQRW,BMT,M,1,40.759901,-73.984139,Broadway - Brighton,R081,A013,01-00-00,A013 - R081 - 01-00-00,10019
100,2021-05-01,607.0,HEWES ST,HEWES ST,Hewes St,JM,JM,BMT,Bk,0,40.70687,-73.953431,Jamaica,R352,J003,00-00-00,J003 - R352 - 00-00-00,11211
100,2021-05-02,568.0,HEWES ST,HEWES ST,Hewes St,JM,JM,BMT,Bk,0,40.70687,-73.953431,Jamaica,R352,J003,00-00-00,J003 - R352 - 00-00-00,11211
100,2021-05-03,1183.0,HEWES ST,HEWES ST,Hewes St,JM,JM,BMT,Bk,1,40.70687,-73.953431,Jamaica,R352,J003,00-00-00,J003 - R352 - 00-00-00,11211
100,2021-05-04,1186.0,HEWES ST,HEWES ST,Hewes St,JM,JM,BMT,Bk,1,40.70687,-73.953431,Jamaica,R352,J003,00-00-00,J003 - R352 - 00-00-00,11211
