COMPLEX_ID,DATE,NET_DAILY_STATION_ENTRIES,STATION_x,STATION_y,STOP_NAME,LINE_NAME_x,LINE_NAME_y,DIVISION,BOROUGH,WEEKDAY,GTFS_LATITUDE,GTFS_LONGITUDE,LINE,REMOTE,BOOTH,SCP,ID,ZIPCODE
158,2019-06-05,12116.0,86 ST,86 ST,86 St,BC,BC,IND,M,1,40.785868,-73.968916,8th Av - Fulton St,R186,N043,00-00-00,N043 - R186 - 00-00-00,10024
158,2019-06-06,12110.0,86 ST,86 ST,86 St,BC,BC,IND,M,1,40.785868,-73.968916,8th Av - Fulton St,R186,N043,00-00-00,N043 - R186 - 00-00-00,10024
158,2019-06-07,11165.0,86 ST,86 ST,86 St,BC,BC,IND,M,1,40.785868,-73.968916,8th Av - Fulton St,R186,N043,00-00-00,N043 - R186 - 00-00-00,10024
158,2019-06-08,5936.0,86 ST,86 ST,86 St,BC,BC,IND,M,0,40.785868,-73.968916,8th Av - Fulton St,R186,N043,00-00-00,N043 - R186 - 00-00-00,10024
158,2019-06-09,5000.0,86 ST,86 ST,86 St,BC,BC,IND,M,0,40.785868,-73.968916,8th Av - Fulton St,R186,N043,00-00-00,N043 - R186 - 00-00-00,10024
158,2019-06-10,9853.0,86 ST,86 ST,86 St,BC,BC,IND,M,1,40.785868,-73.968916,8th Av - Fulton St,R186,N043,00-00-00,N043 - R186 - 00-00-00,10024
158,2019-06-11,11090.0,86 ST,86 ST,86 St,BC,BC,IND,M,1,40.785868,-73.968916,8th Av - Fulton St,R186,N043,00-00-00,N043 - R186 - 00-00-00,10024
158,2019-06-12,11893.0,86 ST,86 ST,86 St,BC,BC,IND,M,1,40.785868,-73.968916,8th Av - Fulton St,R186,N043,00-00-00,N043 - R186 - 00-00-00,10024
158,2019-06-13,14528.0,86 ST,86 ST,86 St,BC,BC,IND,M,1,40.785868,-73.968916,8th Av - Fulton St,R186,N043,00-00-00,N043 - R186 - 00-00-00,10024
158,2019-06-14,10501.0,86 ST,86 ST,86 St,BC,BC,IND,M,1,40.785868,-73.968916,8th Av - Fulton St,R186,N043,00-00-00,N043 - R186 - 00-00-00,10024
158,2019-06-15,6304.0,86 ST,86 ST,86 St,BC,BC,IND,M,0,40.785868,-73.968916,8th Av - Fulton St,R186,N043,00-00-00,N043 - R186 - 00-00-00,10024
158,2019-06-16,4974.0,86 ST,86 ST,86 St,BC,BC,IND,M,0,40.785868,-73.968916,8th Av - Fulton St,R186,N043,00-00-00,N043 - R186 - 00-00-00,10024
158,2019-06-17,9997.0,86 ST,86 ST,86 St,BC,BC,IND,M,1,40.785868,-73.968916,8th Av - Fulton St,R186,N043,00-00-00,N043 - R186 - 00-00-00,10024
158,2019-06-18,10785.0,86 ST,86 ST,86 St,BC,BC,IND,M,1,40.785868,-73.968916,8th Av - Fulton St,R186,N043,00-00-00,N043 - R186 - 00-00-00,10024
158,2019-06-19,11083.0,86 ST,86 ST,86 St,BC,BC,IND,M,1,40.785868,-73.968916,8th Av - Fulton St,R186,N043,00-00-00,N043 - R186 - 00-00-00,10024
158,2019-06-20,10661.0,86 ST,86 ST,86 St,BC,BC,IND,M,1,40.785868,-73.968916,8th Av - Fulton St,R186,N043,00-00-00,N043 - R186 - 00-00-00,10024
158,2019-06-21,10057.0,86 ST,86 ST,86 St,BC,BC,IND,M,1,40.785868,-73.968916,8th Av - Fulton St,R186,N043,00-00-00,N043 - R186 - 00-00-00,10024
158,2019-06-22,6235.0,86 ST,86 ST,86 St,BC,BC,IND,M,0,40.785868,-73.968916,8th Av - Fulton St,R186,N043,00-00-00,N043 - R186 - 00-00-00,10024
158,2019-06-23,5404.0,86 ST,86 ST,86 St,BC,BC,IND,M,0,40.785868,-73.968916,8th Av - Fulton St,R186,N043,00-00-00,N043 - R186 - 00-00-00,10024
158,2019-06-24,9966.0,86 ST,86 ST,86 St,BC,BC,IND,M,1,40.785868,-73.968916,8th Av - Fulton St,R186,N043,00-00-00,N043 - R186 - 00-00-00,10024
158,2019-06-25,10486.0,86 ST,86 ST,86 St,BC,BC,IND,M,1,40.785868,-73.968916,8th Av - Fulton St,R186,N043,00-00-00,N043 - R186 - 00-00-00,10024
158,2019-06-26,11239.0,86 ST,86 ST,86 St,BC,BC,IND,M,1,40.785868,-73.968916,8th Av - Fulton St,R186,N043,00-00-00,N043 - R186 - 00-00-00,10024
158,2019-06-27,10760.0,86 ST,86 ST,86 St,BC,BC,IND,M,1,40.785868,-73.968916,8th Av - Fulton St,R186,N043,00-00-00,N043 - R186 - 00-00-00,10024
158,2019-06-28,10004.0,86 ST,86 ST,86 St,BC,BC,IND,M,1,40.785868,-73.968916,8th Av - Fulton St,R186,N043,00-00-00,N043 - R186 - 00-00-00,10024
158,2019-06-29,5605.0,86 ST,86 ST,86 St,BC,BC,IND,M,0,40.785868,-73.968916,8th Av - Fulton St,R186,N043,00-00-00,N043 - R186 - 00-00-00,10024
158,2019-06-30,6213.0,86 ST,86 ST,86 St,BC,BC,IND,M,0,40.785868,-73.968916,8th Av - Fulton St,R186,N043,00-00-00,N043 - R186 - 00-00-00,10024
159,2019-05-01,13810.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-02,13745.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-03,14861.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-04,10316.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,0,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-05,11915.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,0,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-06,11929.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-07,13446.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-08,13680.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-09,14458.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-10,14143.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-11,9771.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,0,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-12,11910.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,0,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-13,15251.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-14,13443.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-15,12471.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-16,13230.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-17,14204.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-18,10724.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,0,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-19,9765.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,0,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-20,13776.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-21,13878.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-22,14609.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-23,15517.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-24,14599.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-25,10687.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,0,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-26,10847.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,0,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-27,8864.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-28,15226.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-29,13945.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-30,14657.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-05-31,13234.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-01,11064.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,0,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-02,10724.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,0,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-03,13057.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-04,14100.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-05,15182.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-06,14678.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-07,14793.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-08,10644.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,0,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-09,8319.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,0,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-10,18907.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-11,13798.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-12,14524.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-13,19999.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-14,14126.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-15,10987.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,0,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-16,9276.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,0,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-17,13443.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-18,16981.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-19,14822.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-20,16127.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-21,15000.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-22,11412.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,0,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-23,10128.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,0,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-24,13797.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-25,15406.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-26,13805.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-27,14372.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-28,13821.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,1,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-29,11192.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,0,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
159,2019-06-30,11019.0,81 ST-MUSEUM,81 ST-MUSEUM,81 St - Museum of Natural History,BC,BC,IND,M,0,40.781433,-73.972143,8th Av - Fulton St,R187,N044,00-00-00,N044 - R187 - 00-00-00,10024
16,2019-05-01,19071.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-02,19059.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-03,19849.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-04,13662.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,0,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-05,12139.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,0,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-06,16109.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-07,17617.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-08,19029.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-09,18882.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-10,18148.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-11,13410.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,0,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-12,9846.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,0,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-13,16235.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-14,18085.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-15,16731.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-16,16978.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-17,17039.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-18,14047.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,0,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-19,11326.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,0,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-20,16213.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-21,18221.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-22,18299.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-23,17734.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-24,15830.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-25,10882.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,0,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-26,9755.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,0,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-27,8194.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-28,14889.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-29,17136.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-30,17089.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-05-31,16357.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-06-01,11539.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,0,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-06-02,9937.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,0,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-06-03,14932.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-06-04,17057.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-06-05,17367.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-06-06,17069.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-06-07,16775.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,1,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
16,2019-06-08,13540.0,8 ST-B'WAY NYU,8 ST-NYU,8 St - NYU,NR,NRW,BMT,M,0,40.730328,-73.992629,Broadway - Brighton,R085,A038,00-00-00,A038 - R085 - 00-00-00,10003
